            6. Чисельність наявного населення в розрізі регіонів                                            ,,,,,,,
"                              районів, міст, селищ міського типу1",,,,,,,
,,,,,,,
,,,        (на 1 січня; осіб),,,,
,2013,2014,2015,,,,
,,,,,,,
        смт Гусятин,"7,147","7,178","7,201",,,,
        смт Гримайлів,"1,947","1,933","1,912",,,,
    Сільське населення,"39,162","38,665","38,174",,,,
,,,,,,,
  Заліщицький район,"48,146","47,768","47,516",,,,
    Міське населення,"12,765","12,732","12,728",,,,
        м. Заліщики,"9,417","9,379","9,384",,,,
        смт Товсте,"3,348","3,353","3,344",,,,
    Сільське населення,"35,381","35,036","34,788",,,,
  Збаразький район,"58,503","58,387","58,136",,,,
    Міське населення,"17,393","17,431","17,422",,,,
        м. Збараж,"14,004","14,054","14,073",,,,
        смт Вишнівець,"3,389","3,377","3,349",,,,
    Сільське населення,"41,110","40,956","40,714",,,,
  Зборівський район,"43,235","42,739","42,277",,,,
    Міське населення,"9,658","9,526","9,467",,,,
        м. Зборів,"6,923","6,816","6,773",,,,
        смт Залізці,"2,735","2,710","2,694",,,,
    Сільське населення,"33,577","33,213","32,810",,,,
  Козівський район,"38,948","38,702","38,433",,,,
    Міське населення,"11,158","11,112","11,092",,,,
        смт Козова,"9,312","9,291","9,272",,,,
        смт Козлів,"1,846","1,821","1,820",,,,
    Сільське населення,"27,790","27,590","27,341",,,,
  Кременецький район,"69,287","68,996","68,891",,,,
    Міське населення,"29,571","29,458","29,432",,,,
        м. Кременець,"21,729","21,624","21,620",,,,
        м. Почаїв,"7,842","7,834","7,812",,,,
    Сільське населення,"39,716","39,538","39,459",,,,
  Лановецький район,"30,127","29,963","29,842",,,,
    Міське населення,"8,752","8,746","8,778",,,,
        м. Ланівці,"8,752","8,746","8,778",,,,
    Сільське населення,"21,375","21,217","21,064",,,,
  Монастириський район,"29,739","29,350","28,904",,,,
    Міське населення,"9,563","9,494","9,416",,,,
        м. Монастириська,"6,089","6,065","6,020",,,,
        смт Коропець,"3,474","3,429","3,396",,,,
    Сільське населення,"20,176","19,856","19,488",,,,
  Підволочиський район,"43,338","43,100","42,886",,,,
    Міське населення,"12,087","12,083","12,081",,,,
        м. Скалат,"4,018","4,020","4,025",,,,
        смт Підволочиськ,"8,069","8,063","8,056",,,,
    Сільське населення,"31,251","31,017","30,805",,,,
  Підгаєцький район,"19,435","19,152","18,912",,,,
    Міське населення,"2,866","2,830","2,806",,,,
        м. Підгайці,"2,866","2,830","2,806",,,,
    Сільське населення,"16,569","16,322","16,106",,,,
,,,,,,,
  Теребовлянський район,"67,280","66,766","66,496",,,,
    Міське населення,"19,384","19,287","19,282",,,,
        м. Теребовля,"13,783","13,709","13,678",,,,
        смт Дружба,"1,860","1,861","1,891",,,,
        смт Микулинці,"3,741","3,717","3,713",,,,
    Сільське населення,"47,896","47,479","47,214",,,,
  Тернопільський район,"65,385","66,143","66,636",,,,
    Міське населення,"11,004","11,231","11,412",,,,
        смт Велика Березовиця,"7,556","7,787","7,972",,,,
        смт Великі Бірки,"3,448","3,444","3,440",,,,
    Сільське населення,"54,381","54,912","55,224",,,,
  Чортківський район,"46,268","45,861","45,404",,,,
    Міське населення,"3,422","3,442","3,461",,,,
        смт Заводське,"3,422","3,442","3,461",,,,
    Сільське населення,"42,846","42,419","41,943",,,,
  Шумський район,"34,028","33,910","33,802",,,,
    Міське населення,"5,404","5,460","5,465",,,,
        м. Шумськ,"5,404","5,460","5,465",,,,
    Сільське населення,"28,624","28,450","28,337",,,,
,,,,,,,
Харківська область,"2,744,419","2,737,242","2,731,302",,,,
 Міське населення,"2,204,935","2,202,474","2,200,662",,,,
 Сільське населення,"539,484","534,768","530,640",,,,
  м. Харків,"1,451,028","1,451,132","1,452,887",,,,
  м. Ізюм,"51,511","51,175","50,591",,,,
  Куп'янськ (міськрада),"57,898","57,487","57,142",,,,
    Міське населення,"57,898","57,487","57,142",,,,
        м. Куп'янськ,"29,487","29,247","29,057",,,,
        смт Ківшарівка,"19,422","19,345","19,264",,,,
        смт Куп'янськ-Вузловий,"8,989","8,895","8,821",,,,
  Лозова (міськрада),"67,456","67,014","66,460",,,,
    Міське населення,"65,704","65,274","64,745",,,,
        м. Лозова,"58,307","57,916","57,407",,,,
        смт Панютине,"7,397","7,358","7,338",,,,
    Сільське населення,"1,752","1,740","1,715",,,,
  Люботин (міськрада),"24,711","24,663","24,530",,,,
    Міське населення,"21,909","21,853","21,714",,,,
        м. Люботин,"21,909","21,853","21,714",,,,
    Сільське населення,"2,802","2,810","2,816",,,,
   м. Первомайський,"31,061","30,984","30,821",,,,
  Чугуїв (міськрада),"33,120","33,227","33,280",,,,
    Міське населення,"32,279","32,379","32,442",,,,
        м. Чугуїв,"32,279","32,379","32,442",,,,
    Сільське населення,841,848,838,,,,
  Балаклійський район,"83,495","83,023","82,530",,,,
    Міське населення,"52,617","52,381","52,158",,,,
        м. Балаклія,"29,499","29,395","29,307",,,,
        смт Андріївка,"8,967","8,918","8,847",,,,
        смт Савинці,"5,154","5,141","5,120",,,,
        смт Червоний Донець,"8,997","8,927","8,884",,,,
    Сільське населення,"30,878","30,642","30,372",,,,
  Барвінківський район,"23,387","22,799","22,367",,,,
    Міське населення,"9,709","9,465","9,290",,,,
        м. Барвінкове,"9,709","9,465","9,290",,,,
    Сільське населення,"13,678","13,334","13,077",,,,
  Близнюківський район,"20,084","19,675","19,366",,,,
    Міське населення,"3,909","3,856","3,844",,,,
       смт Близнюки,"3,909","3,856","3,844",,,,
    Сільське населення,"16,175","15,819","15,522",,,,
  Богодухівський район,"39,866","39,677","39,448",,,,
    Міське населення,"19,270","19,200","19,112",,,,
        м. Богодухів,"15,797","15,720","15,658",,,,
        смт Гути,"1,782","1,768","1,755",,,,
        смт Шарівка,"1,691","1,712","1,699",,,,
    Сільське населення,"20,596","20,477","20,336",,,,
  Борівський район,"17,362","17,256","17,095",,,,
    Міське населення,"5,740","5,722","5,685",,,,
        смт Борова,"5,740","5,722","5,685",,,,
    Сільське населення,"11,622","11,534","11,410",,,,
  Валківський район,"32,121","32,046","32,002",,,,
    Міське населення,"14,320","14,255","14,255",,,,
        м. Валки,"9,410","9,355","9,322",,,,
        смт Ков'яги,"3,138","3,121","3,117",,,,
        смт Старий Мерчик,"1,772","1,779","1,816",,,,
    Сільське населення,"17,801","17,791","17,747",,,,
  Великобурлуцький район,"23,208","22,902","22,708",,,,
    Міське населення,"6,171","6,108","6,077",,,,
        смт Великий Бурлук,"4,053","4,019","3,998",,,,
        смт Приколотне,"2,118","2,089","2,079",,,,
    Сільське населення,"17,037","16,794","16,631",,,,
  Вовчанський район,"48,087","47,704","47,407",,,,
    Міське населення,"28,476","28,359","28,226",,,,
        м. Вовчанськ,"19,082","19,029","18,906",,,,
        смт Білий Колодязь,"3,988","3,950","3,959",,,,
        смт Вільча,"1,759","1,765","1,781",,,,
        смт Старий Салтів,"3,647","3,615","3,580",,,,
    Сільське населення,"19,611","19,345","19,181",,,,
,,,,,,,
  Дворічанський район,"18,431","18,203","17,991",,,,
    Міське населення,"3,812","3,794","3,733",,,,
        смт Дворічна,"3,812","3,794","3,733",,,,
    Сільське населення,"14,619","14,409","14,258",,,,
  Дергачівський район,"95,103","95,144","95,060",,,,
    Міське населення,"67,948","68,002","67,927",,,,
        м. Дергачі,"18,154","18,210","18,223",,,,
        смт Вільшани,"7,041","7,006","6,964",,,,
        смт Козача Лопань,"5,334","5,305","5,270",,,,
        смт Мала Данилівка,"8,162","8,223","8,275",,,,
        смт Пересічне,"7,118","7,111","7,123",,,,
        смт Прудянка,"1,852","1,826","1,827",,,,
        смт Слатине,"6,526","6,517","6,494",,,,
        смт Солоницівка,"13,761","13,804","13,751",,,,
    Сільське населення,"27,155","27,142","27,133",,,,
  Зачепилівський район,"15,767","15,546","15,428",,,,
    Міське населення,"3,753","3,677","3,651",,,,
        смт Зачепилівка,"3,753","3,677","3,651",,,,
    Сільське населення,"12,014","11,869","11,777",,,,
  Зміївський район,"72,665","72,445","72,222",,,,
    Міське населення,"33,853","33,698","33,550",,,,
        м. Зміїв,"15,211","15,160","15,049",,,,
        смт Зідьки,"3,866","3,857","3,903",,,,
        смт Комсомольське,"14,776","14,681","14,598",,,,
    Сільське населення,"38,812","38,747","38,672",,,,
  Золочівський район,"26,925","26,764","26,725",,,,
    Міське населення,"9,012","8,977","9,034",,,,
        смт Золочів,"9,012","8,977","9,034",,,,
    Сільське населення,"17,913","17,787","17,691",,,,
  Ізюмський район,"18,106","17,914","17,599",,,,
    Сільське населення,"18,106","17,914","17,599",,,,
  Кегичівський район,"21,514","21,302","21,190",,,,
    Міське населення,"9,018","8,931","8,895",,,,
        смт Кегичівка,"6,246","6,186","6,165",,,,
        смт Чапаєве,"2,772","2,745","2,730",,,,
    Сільське населення,"12,496","12,371","12,295",,,,
  Коломацький район,"7,399","7,250","7,163",,,,
    Міське населення,"3,074","3,004","2,962",,,,
        смт Коломак,"3,074","3,004","2,962",,,,
    Сільське населення,"4,325","4,246","4,201",,,,
  Красноградський район,"45,402","45,229","45,045",,,,
    Міське населення,"21,332","21,231","21,143",,,,
        м. Красноград,"21,332","21,231","21,143",,,,
    Сільське населення,"24,070","23,998","23,902",,,,
  Краснокутський район,"28,930","28,711","28,482",,,,
    Міське населення,"9,108","9,014","8,935",,,,
        смт Краснокутськ,"7,744","7,695","7,642",,,,
        смт Костянтинівка,"1,364","1,319","1,293",,,,
    Сільське населення,"19,822","19,697","19,547",,,,
  Куп'янський район,"25,535","25,283","24,967",,,,
    Сільське населення,"25,535","25,283","24,967",,,,
  Лозівський район,"30,049","29,774","29,519",,,,
    Міське населення,"10,617","10,548","10,453",,,,
        смт Краснопавлівка,"7,289","7,260","7,193",,,,
       смт Орілька,"3,328","3,288","3,260",,,,
    Сільське населення,"19,432","19,226","19,066",,,,
  Нововодолазький район,"34,154","33,884","33,525",,,,
    Міське населення,"12,276","12,132","12,004",,,,
        смт Нова Водолага,"11,739","11,583","11,447",,,,
        смт Бірки,537,549,557,,,,
    Сільське населення,"21,878","21,752","21,521",,,,
  Первомайський район,"16,550","16,338","16,143",,,,
    Сільське населення,"16,550","16,338","16,143",,,,
  Печенізький район,"10,396","10,336","10,221",,,,
    Міське населення,"5,466","5,454","5,406",,,,
        смт Печеніги,"5,466","5,454","5,406",,,,
    Сільське населення,"4,930","4,882","4,815",,,,
  Сахновщинський район,"22,034","21,830","21,671",,,,
    Міське населення,"7,571","7,521","7,443",,,,
        смт Сахновщина,"7,571","7,521","7,443",,,,
    Сільське населення,"14,463","14,309","14,228",,,,
  Харківський район,"183,359","182,918","182,444",,,,
    Міське населення,"122,069","122,342","122,110",,,,
        м. Мерефа,"22,280","22,383","22,336",,,,
        м. Південне,"7,818","7,856","7,788",,,,
        смт Бабаї,"6,930","6,915","6,884",,,,
        смт Безлюдівка,"9,698","9,699","9,700",,,,
        смт Березівка,"1,620","1,639","1,647",,,,
        смт Буди,"6,279","6,262","6,216",,,,
        смт Васищеве,"6,021","5,995","5,979",,,,
        смт Високий,"10,546","10,552","10,535",,,,
        смт Коротич,"5,173","5,170","5,174",,,,
        смт Кулиничі,"3,103","3,055","3,030",,,,
        смт Манченки,822,782,751,,,,
        смт Пісочин,"22,658","22,972","23,116",,,,
        смт Покотилівка,"9,849","9,835","9,805",,,,
        смт Рогань,"3,729","3,699","3,651",,,,
        смт Утківка,"1,242","1,228","1,230",,,,
        смт Хорошеве,"4,301","4,300","4,268",,,,
    Сільське населення,"61,290","60,576","60,334",,,,
  Чугуївський район,"46,752","46,830","46,639",,,,
    Міське населення,"27,324","27,456","27,395",,,,
        смт Введенка,"2,435","2,456","2,442",,,,
        смт Есхар,"5,480","5,519","5,495",,,,
        смт Кочеток,"3,124","3,115","3,124",,,,
        смт Малинівка,"7,511","7,584","7,552",,,,
        смт Новопокровка,"4,792","4,829","4,856",,,,
        смт Чкаловське,"3,982","3,953","3,926",,,,
    Сільське населення,"19,428","19,374","19,244",,,,
  Шевченківський район,"20,953","20,777","20,634",,,,
    Міське населення,"7,100","7,063","7,032",,,,
        смт Шевченкове,"7,100","7,063","7,032",,,,
    Сільське населення,"13,853","13,714","13,602",,,,
,,,,,,,
Херсонська область,"1,078,232","1,072,567","1,067,876",,,,
 Міське населення,"659,485","656,222","653,540",,,,
 Сільське населення,"418,747","416,345","414,336",,,,
  Херсон (міськрада),"337,311","335,879","334,851",,,,
    Міське населення,"325,885","324,416","323,358",,,,
        м. Херсон,"299,052","297,593","296,448",,,,
        смт Антонівка,"12,855","12,807","12,881",,,,
        смт Зеленівка,"5,794","5,796","5,846",,,,
        смт Комишани,"7,051","7,071","7,054",,,,
        смт Наддніпрянське,"1,133","1,149","1,129",,,,
    Сільське населення,"11,426","11,463","11,493",,,,
  Гола Пристань (міськрада),"15,133","15,047","14,895",,,,
    Міське населення,"14,870","14,785","14,652",,,,
        м. Гола Пристань,"14,870","14,785","14,652",,,,
    Сільське населення,263,262,243,,,,
        м. Каховка,"37,419","37,316","37,103",,,,
  Нова Каховка (міськрада),"69,355","69,000","68,586",,,,
    Міське населення,"63,225","62,901","62,497",,,,
        м. Нова Каховка,"47,852","47,638","47,286",,,,
        м.Таврійськ,"11,001","10,941","10,904",,,,
        смт Дніпряни,"4,372","4,322","4,307",,,,
    Сільське населення,"6,130","6,099","6,089",,,,
  Бериславський район,"48,789","48,422","48,310",,,,
    Міське населення,"16,977","16,835","16,772",,,,
        м. Берислав,"13,187","13,044","12,966",,,,
        смт Козацьке,"3,790","3,791","3,806",,,,
    Сільське населення,"31,812","31,587","31,538",,,,
  Білозерський район,"67,033","66,806","66,667",,,,
    Міське населення,"9,779","9,738","9,763",,,,
        смт Білозерка,"9,779","9,738","9,763",,,,
    Сільське населення,"57,254","57,068","56,904",,,,
  Великолепетиський район,"17,346","17,124","16,955",,,,
    Міське населення,"8,546","8,444","8,378",,,,
        смт Велика Лепетиха,"8,546","8,444","8,378",,,,
    Сільське населення,"8,800","8,680","8,577",,,,
  Великоолександрівський район,"26,567","26,303","26,112",,,,
    Міське населення,"9,913","9,845","9,776",,,,
        смт Велика Олександрівка,"6,964","6,941","6,918",,,,
        смт Біла Криниця,"1,326","1,290","1,269",,,,
        смт Калінінське,"1,247","1,232","1,204",,,,
        смт Кар'єрне,376,382,385,,,,
    Сільське населення,"16,654","16,458","16,336",,,,
  Верхньорогачицький район,"12,397","12,235","12,102",,,,
    Міське населення,"5,872","5,794","5,763",,,,
        смт Верхній Рогачик,"5,872","5,794","5,763",,,,
    Сільське населення,"6,525","6,441","6,339",,,,
  Високопільський район,"15,319","15,209","15,151",,,,
    Міське населення,"6,202","6,169","6,160",,,,
        смт Високопілля,"4,296","4,279","4,274",,,,
        смт Архангельське,"1,906","1,890","1,886",,,,
    Сільське населення,"9,117","9,040","8,991",,,,
  Генічеський район,"61,023","60,580","60,209",,,,
    Міське населення,"34,168","33,920","33,793",,,,
        м. Генічеськ,"20,353","20,132","20,049",,,,
        смт Новоолексіївка,"10,226","10,221","10,192",,,,
        смт Партизани,"3,589","3,567","3,552",,,,
    Сільське населення,"26,855","26,660","26,416",,,,
  Голопристанський район,"46,287","46,059","45,900",,,,
    Сільське населення,"46,287","46,059","45,900",,,,
  Горностаївський район,"20,002","19,916","19,866",,,,
    Міське населення,"6,687","6,682","6,686",,,,
        смт Горностаївка,"6,687","6,682","6,686",,,,
    Сільське населення,"13,315","13,234","13,180",,,,
  Іванівський район,"14,456","14,276","14,069",,,,
    Міське населення,"4,645","4,630","4,564",,,,
        смт Іванівка,"4,645","4,630","4,564",,,,
    Сільське населення,"9,811","9,646","9,505",,,,
  Каланчацький район,"21,999","21,790","21,702",,,,
    Міське населення,"11,351","11,264","11,228",,,,
        смт Каланчак,"9,405","9,337","9,319",,,,
        смт Мирне,"1,946","1,927","1,909",,,,
    Сільське населення,"10,648","10,526","10,474",,,,
  Каховський район,"36,243","36,170","36,122",,,,
    Міське населення,"5,615","5,639","5,678",,,,
        смт Любимівка,"5,615","5,639","5,678",,,,
    Сільське населення,"30,628","30,531","30,444",,,,
  Нижньосірогозький район,"16,381","16,288","16,113",,,,
    Міське населення,"5,020","4,982","4,921",,,,
        смт Нижні Сірогози,"5,020","4,982","4,921",,,,
    Сільське населення,"11,361","11,306","11,192",,,,
  Нововоронцовський район,"21,826","21,686","21,565",,,,
    Міське населення,"6,448","6,409","6,406",,,,
        смт Нововоронцовка,"6,448","6,409","6,406",,,,
    Сільське населення,"15,378","15,277","15,159",,,,
  Новотроїцький район,"36,782","36,410","36,081",,,,
    Міське населення,"15,254","15,142","15,009",,,,
        смт Новотроїцьке,"10,726","10,652","10,597",,,,
        смт Сиваське,"4,528","4,490","4,412",,,,
    Сільське населення,"21,528","21,268","21,072",,,,
  Скадовський район,"48,505","48,311","48,106",,,,
    Міське населення,"22,145","22,015","21,895",,,,
        м. Скадовськ,"18,940","18,824","18,719",,,,
        смт Лазурне,"3,205","3,191","3,176",,,,
    Сільське населення,"26,360","26,296","26,211",,,,
  Цюрупинський район,"72,267","72,138","72,104",,,,
    Міське населення,"36,602","36,508","36,465",,,,
        м. Цюрупинськ,"25,112","25,086","25,098",,,,
        смт Брилівка,"4,394","4,368","4,352",,,,
        смт Нова Маячка,"7,096","7,054","7,015",,,,
    Сільське населення,"35,665","35,630","35,639",,,,
  Чаплинський район,"35,792","35,602","35,307",,,,
    Міське населення,"12,862","12,788","12,673",,,,
        смт Чаплинка,"9,910","9,870","9,792",,,,
        смт Асканія-Нова,"2,952","2,918","2,881",,,,
    Сільське населення,"22,930","22,814","22,634",,,,
,,,,,,,
Хмельницька область,"1,313,964","1,306,992","1,301,242",,,,
 Міське населення,"729,021","729,473","730,302",,,,
 Сільське населення,"584,943","577,519","570,940",,,,
  м. Хмельницький,"264,988","266,095","267,735",,,,
  м. Кам'янець-Подільський,"102,743","102,254","101,728",,,,
  м. Нетішин,"36,741","36,844","36,969",,,,
  м. Славута,"35,625","35,892","36,029",,,,
  м. Старокостянтинів,"34,945","35,104","35,255",,,,
  м. Шепетівка,"43,375","43,255","43,090",,,,
,,,,,,,
  Білогірський район,"27,710","27,413","27,159",,,,
    Міське населення,"7,465","7,413","7,400",,,,
        смт Білогір'я,"5,485","5,424","5,406",,,,
        смт Ямпіль,"1,980","1,989","1,994",,,,
    Сільське населення,"20,245","20,000","19,759",,,,
  Віньковецький район,"25,504","25,092","24,759",,,,
    Міське населення,"6,429","6,392","6,374",,,,
        смт Віньківці,"6,429","6,392","6,374",,,,
    Сільське населення,"19,075","18,700","18,385",,,,
  Волочиський район,"52,914","52,438","52,023",,,,
    Міське населення,"22,062","21,999","21,936",,,,
        м. Волочиськ,"19,619","19,574","19,516",,,,
        смт Війтівці,896,870,865,,,,
        смт Наркевичі,"1,547","1,555","1,555",,,,
    Сільське населення,"30,852","30,439","30,087",,,,
  Городоцький район,"49,735","49,203","48,704",,,,
    Міське населення,"19,169","19,166","19,062",,,,
        м. Городок,"16,761","16,741","16,646",,,,
        смт Сатанів,"2,408","2,425","2,416",,,,
    Сільське населення,"30,566","30,037","29,642",,,,
  Деражнянський район,"32,821","32,533","32,347",,,,
    Міське населення,"14,417","14,429","14,460",,,,
        м. Деражня,"10,317","10,302","10,346",,,,
        смт Вовковинці,"2,519","2,535","2,529",,,,
        смт Лозове,"1,581","1,592","1,585",,,,
    Сільське населення,"18,404","18,104","17,887",,,,
  Дунаєвецький район,"64,095","63,467","63,027",,,,
    Міське населення,"20,652","20,661","20,700",,,,
        м. Дунаївці,"16,219","16,232","16,286",,,,
        смт Дунаївці,"2,536","2,527","2,514",,,,
        смт Смотрич,"1,897","1,902","1,900",,,,
    Сільське населення,"43,443","42,806","42,327",,,,
  Ізяславський район,"45,857","45,382","44,916",,,,
    Міське населення,"17,172","17,212","17,117",,,,
        м. Ізяслав,"17,172","17,212","17,117",,,,
    Сільське населення,"28,685","28,170","27,799",,,,
  Кам'янець-Подільський район,"67,563","67,121","66,690",,,,
    Міське населення,"2,302","2,264","2,253",,,,
        смт Стара Ушиця,"2,302","2,264","2,253",,,,
    Сільське населення,"65,261","64,857","64,437",,,,
  Красилівський район,"53,547","53,088","52,660",,,,
    Міське населення,"22,102","22,031","21,963",,,,
        м. Красилів,"19,743","19,679","19,618",,,,
        смт Антоніни,"2,359","2,352","2,345",,,,
    Сільське населення,"31,445","31,057","30,697",,,,
  Летичівський район,"29,109","28,771","28,523",,,,
    Міське населення,"12,070","12,041","12,027",,,,
        смт Летичів,"10,590","10,570","10,571",,,,
        смт Меджибіж,"1,480","1,471","1,456",,,,
    Сільське населення,"17,039","16,730","16,496",,,,
  Новоушицький район,"30,078","29,631","29,264",,,,
    Міське населення,"4,353","4,318","4,281",,,,
        смт Нова Ушиця,"4,353","4,318","4,281",,,,
    Сільське населення,"25,725","25,313","24,983",,,,
  Полонський район,"45,632","45,288","45,013",,,,
    Міське населення,"29,192","29,061","28,954",,,,
        м. Полонне,"21,749","21,651","21,598",,,,
        смт Понінка,"7,443","7,410","7,356",,,,
    Сільське населення,"16,440","16,227","16,059",,,,
  Славутський район,"30,561","30,173","29,860",,,,
    Сільське населення,"30,561","30,173","29,860",,,,
  Старокостянтинівський район,"30,296","29,833","29,489",,,,
    Сільське населення,"30,296","29,833","29,489",,,,
  Старосинявський район,"21,164","20,931","20,664",,,,
    Міське населення,"5,585","5,581","5,553",,,,
        смт Стара Синява,"5,585","5,581","5,553",,,,
    Сільське населення,"15,579","15,350","15,111",,,,
  Теофіпольський район,"27,721","27,431","27,251",,,,
    Міське населення,"8,501","8,430","8,442",,,,
        смт Теофіполь,"6,786","6,742","6,773",,,,
        смт Базалія,"1,715","1,688","1,669",,,,
    Сільське населення,"19,220","19,001","18,809",,,,
  Хмельницький район,"52,805","52,795","52,637",,,,
    Міське населення,972,964,983,,,,
        смт Чорний Острів,972,964,983,,,,
    Сільське населення,"51,833","51,831","51,654",,,,
  Чемеровецький район,"42,457","41,858","41,279",,,,
    Міське населення,"6,715","6,687","6,690",,,,
        смт Чемерівці,"5,346","5,314","5,318",,,,
        смт Закупне,"1,369","1,373","1,372",,,,
    Сільське населення,"35,742","35,171","34,589",,,,
  Шепетівський район,"34,593","34,096","33,657",,,,
    Міське населення,"3,656","3,607","3,551",,,,
        смт Гриців,"3,656","3,607","3,551",,,,
    Сільське населення,"30,937","30,489","30,106",,,,
  Ярмолинецький район,"31,385","31,004","30,514",,,,
    Міське населення,"7,790","7,773","7,750",,,,
        смт Ярмолинці,"7,790","7,773","7,750",,,,
    Сільське населення,"23,595","23,231","22,764",,,,
Черкаська область,"1,268,888","1,259,957","1,251,816",,,,
 Міське населення,"715,327","712,453","710,109",,,,
 Сільське населення,"553,561","547,504","541,707",,,,
  Черкаси (міськрада),"286,391","285,989","285,608",,,,
    Міське населення,"285,605","285,170","284,766",,,,
        м. Черкаси,"285,605","285,170","284,766",,,,
    Сільське населення,786,819,842,,,,
  Ватутіне (міськрада),"18,243","17,957","17,711",,,,
    Міське населення,"17,563","17,278","17,044",,,,
        м. Ватутіне,"17,563","17,278","17,044",,,,
    Сільське населення,680,679,667,,,,
  Золотоноша (міськрада),"29,372","29,317","29,270",,,,
    Міське населення,"28,371","28,321","28,286",,,,
        м. Золотоноша,"28,371","28,321","28,286",,,,
    Сільське населення,"1,001",996,984,,,,
  м. Канів,"25,558","25,354","25,293",,,,
  Сміла (міськрада),"68,648","68,748","68,625",,,,
    Міське населення,"68,636","68,740","68,618",,,,
        м. Сміла,"68,636","68,740","68,618",,,,
    Сільське населення,12,8,7,,,,
  м. Умань,"87,111","86,621","86,451",,,,
  Городищенський район,"41,934","41,520","41,204",,,,
    Міське населення,"18,757","18,681","18,595",,,,
        м. Городище,"14,291","14,249","14,200",,,,
        смт Вільшана,"3,194","3,167","3,136",,,,
        смт Цвіткове,"1,272","1,265","1,259",,,,
    Сільське населення,"23,177","22,839","22,609",,,,
  Драбівський район,"36,502","35,997","35,612",,,,
    Міське населення,"9,545","9,454","9,394",,,,
        смт Драбів,"6,705","6,643","6,602",,,,
        смт Шрамківка,"2,840","2,811","2,792",,,,
    Сільське населення,"26,957","26,543","26,218",,,,
  Жашківський район,"38,272","37,877","37,492",,,,
    Міське населення,"14,234","14,146","14,104",,,,
        м. Жашків,"14,234","14,146","14,104",,,,
    Сільське населення,"24,038","23,731","23,388",,,,
  Звенигородський район,"45,958","45,471","44,981",,,,
    Міське населення,"17,958","17,771","17,592",,,,
        м. Звенигородка,"17,958","17,771","17,592",,,,
    Сільське населення,"28,000","27,700","27,389",,,,
  Золотоніський район,"42,572","42,264","41,795",,,,
    Сільське населення,"42,572","42,264","41,795",,,,
,,,,,,,
,,,,,,,
  Кам'янський район,"28,949","28,454","27,943",,,,
    Міське населення,"12,652","12,427","12,227",,,,
        м. Кам'янка,"12,652","12,427","12,227",,,,
    Сільське населення,"16,297","16,027","15,716",,,,
  Канівський район,"20,012","19,686","19,328",,,,
    Сільське населення,"20,012","19,686","19,328",,,,
  Катеринопільський район,"24,600","24,487","24,442",,,,
    Міське населення,"9,691","9,675","9,786",,,,
        смт Катеринопіль,"5,719","5,708","5,802",,,,
        смт Єрки,"3,972","3,967","3,984",,,,
    Сільське населення,"14,909","14,812","14,656",,,,
  Корсунь-Шевченківський район,"44,450","44,075","43,634",,,,
    Міське населення,"22,291","22,260","22,100",,,,
        м. Корсунь-Шевченківський,"18,655","18,656","18,540",,,,
        смт Стеблів,"3,636","3,604","3,560",,,,
    Сільське населення,"22,159","21,815","21,534",,,,
  Лисянський район,"24,406","24,078","23,889",,,,
    Міське населення,"8,136","8,068","8,047",,,,
        смт Лисянка,"8,136","8,068","8,047",,,,
    Сільське населення,"16,270","16,010","15,842",,,,
  Маньківський район,"28,492","28,150","27,894",,,,
    Міське населення,"9,817","9,716","9,640",,,,
        смт Маньківка,"7,901","7,828","7,789",,,,
        смт Буки,"1,916","1,888","1,851",,,,
    Сільське населення,"18,675","18,434","18,254",,,,
  Монастирищенський район,"37,131","36,836","36,534",,,,
    Міське населення,"12,737","12,649","12,577",,,,
        м. Монастирище,"9,040","8,970","8,946",,,,
        смт Цибулів,"3,697","3,679","3,631",,,,
    Сільське населення,"24,394","24,187","23,957",,,,
  Смілянський район,"33,202","32,764","32,528",,,,
    Сільське населення,"33,202","32,764","32,528",,,,
  Тальнівський район,"35,423","34,988","34,667",,,,
    Міське населення,"14,216","14,160","14,110",,,,
        м. Тальне,"14,216","14,160","14,110",,,,
    Сільське населення,"21,207","20,828","20,557",,,,
  Уманський район,"43,788","43,418","43,168",,,,
    Міське населення,"2,314","2,299","2,278",,,,
        смт Бабанка,"2,314","2,299","2,278",,,,
    Сільське населення,"41,474","41,119","40,890",,,,
  Христинівський район,"35,564","35,382","35,158",,,,
    Міське населення,"14,697","14,655","14,570",,,,
        м. Христинівка,"10,860","10,853","10,806",,,,
        смт Верхнячка,"3,837","3,802","3,764",,,,
    Сільське населення,"20,867","20,727","20,588",,,,
  Черкаський район,"76,648","76,392","75,855",,,,
    Міське населення,865,846,820,,,,
        смт Ірдинь,865,846,820,,,,
    Сільське населення,"75,783","75,546","75,035",,,,
  Чигиринський район,"28,232","27,783","27,286",,,,
    Міське населення,"9,371","9,258","9,100",,,,
        м. Чигирин,"9,371","9,258","9,100",,,,
    Сільське населення,"18,861","18,525","18,186",,,,
  Чорнобаївський район,"42,298","41,834","41,463",,,,
    Міське населення,"7,396","7,355","7,326",,,,
        смт Чорнобай,"7,396","7,355","7,326",,,,
    Сільське населення,"34,902","34,479","34,137",,,,
  Шполянський район,"45,132","44,515","43,985",,,,
    Міське населення,"17,806","17,549","17,385",,,,
        м. Шпола,"17,806","17,549","17,385",,,,
    Сільське населення,"27,326","26,966","26,600",,,,
,,,,,,,
